s,ElementName,ElementOccurence,ElementType,s1,s12,s13,s14,s15,s16,s17,s2,s23,s24,s25,s26,s27,s3,s34,s35,s36,s37,s4,s45,s46,s47,s5,s56,s57,s6,s67,s7,ma1,ma2,ma3,ma4,ma5,ma6,ma7,minimum1,minimum2,minimum3,minimum4,minimum5,minimum6,minimum7,maximum1,maximum2,maximum3,maximum4,maximum5,maximum6,maximum7,Sx,Sxp,Sy,Syp,Ss,Sdelta,St,ex,enx,ecx,ecnx,ey,eny,ecy,ecny,betaxBeam,alphaxBeam,betayBeam,alphayBeam
0.0000000000000000e+00,     _BEG_,     1,      MARK,1.2367387553498753e-04,3.6541500858649759e-12,2.3118685952849646e-11,-1.7012661420408198e-10,-2.4568579353637350e-09,4.2908836223330739e-23,-8.1955142422467657e-18,1.3442742612658935e-02,9.9684708105826339e-10,7.0338242426566066e-07,-1.6564939906603889e-07,9.1086746774175251e-21,-5.5256835298330591e-16,1.0128546890047658e-05,5.7402685003540849e-15,1.5591196593434767e-12,-1.7073421433400767e-23,5.2009018241095265e-21,1.4265549461343762e-03,-4.9551898604552996e-09,-1.9594095531478509e-21,-1.6529377113964274e-17,1.0999999999999992e-03,1.0600617334887570e-22,4.0362821916490433e-15,5.7000000000000063e-04,5.0940326055439823e-25,3.6693474469536821e-12,3.7792421849676937e-04,4.0751205163442307e-02,2.9860407643711059e-05,4.3000377557793944e-03,3.3927956582672988e-03,1.7045142921995899e-03,1.1317587822803868e-11,-3.7792421849676937e-04,-4.0751205163442307e-02,-2.9860407643711059e-05,-4.2891358624899930e-03,-3.3927956582672988e-03,-1.7045142921995899e-03,-1.1317587822803868e-11,3.6558418445151159e-04,4.0342320106319281e-02,2.9741560917925760e-05,4.3000377557793944e-03,3.3801555637235879e-03,1.6646023185919589e-03,1.1275422410543757e-11,1.2367387553498753e-04,1.3442742612658935e-02,1.0128546890047658e-05,1.4265549461343762e-03,1.0999999999999992e-03,5.7000000000000063e-04,3.6693474469536821e-12,1.6625160767228385e-06,1.8870080201306954e-04,1.6625160767228385e-06,1.8870080201306954e-04,1.4448928663150298e-08,1.6399988337800804e-06,1.4448928663150298e-08,1.6399988337800804e-06,9.2000478696083535e-03,-2.1979637592846970e-06,7.1000047474472716e-03,-3.9727986995975209e-07
3.0674631705139501e-03,       D11,     1,      DRIF,1.3036711569238926e-04,5.5431673034676242e-07,3.2272978096095248e-11,1.9874730670176497e-09,-2.9639514965822125e-09,7.0819895324340017e-23,-9.8870619055812864e-18,1.3442742612658935e-02,3.1544467622799952e-09,7.0338242426566066e-07,-1.6557594947758468e-07,9.1086746774175251e-21,-5.5232334195026863e-16,1.1033405628859363e-05,6.2424743165802592e-09,-1.3664633494660576e-11,-2.3083467610027300e-23,-4.5582047818012818e-20,1.4265549461343762e-03,-4.9581147644888028e-09,-1.9594095531478509e-21,-1.6539133917182911e-17,1.1000059148730534e-03,-4.2219414322599387e-13,4.0363255992138621e-15,5.7000000000000063e-04,-1.6658972794587036e-21,3.6693671776116864e-12,4.4612855193995626e-04,4.0751205163442307e-02,3.8959399077350441e-05,4.3000377557793944e-03,3.3929251954727306e-03,1.7045142921995899e-03,1.1318019511224240e-11,-4.4612855193995626e-04,-4.0751205163442307e-02,-3.4223552971587154e-05,-4.2891358624899930e-03,-3.3929251954727306e-03,-1.7045142921995899e-03,-1.1318019511224240e-11,4.0510708318166765e-04,4.0342320106319281e-02,3.8959399077350441e-05,4.3000377557793944e-03,3.3798790332692560e-03,1.6646023185919589e-03,1.1274499517726758e-11,1.3036711569238926e-04,1.3442742612658935e-02,1.1033405628859363e-05,1.4265549461343762e-03,1.1000059148730534e-03,5.7000000000000063e-04,3.6693671776116864e-12,1.6625160767228385e-06,1.8870080201306954e-04,1.6625160767228385e-06,1.8870080201306954e-04,1.4448928663150296e-08,1.6399988337800802e-06,1.4448928663150296e-08,1.6399988337800802e-06,1.0222809326123692e-02,-3.3342037295629334e-01,8.4252640876699703e-03,-4.3203717466615371e-01
6.1349263410279001e-03,       D11,     2,      DRIF,1.4864929233063040e-04,1.1086298065434390e-06,5.4663985357061457e-11,4.1450727482393817e-09,-3.4705944499857451e-09,9.8855362389477269e-23,-1.1577106444275385e-17,1.3442742612658935e-02,5.3120464435017276e-09,7.0338242426566066e-07,-1.6550249988913057e-07,9.1086746774175251e-21,-5.5207833091723184e-16,1.3385876973132945e-05,1.2484942892892018e-08,-2.8906330719464818e-11,-2.9083339465119430e-23,-9.6424854729205797e-20,1.4265549461343762e-03,-4.9610396685222944e-09,-1.9594095531478509e-21,-1.6548890720401518e-17,1.1000119588518834e-03,-8.4438828656481256e-13,4.0363699544909100e-15,5.7000000000000063e-04,-3.3323039622187458e-21,3.6693873389375883e-12,5.3751148129481190e-04,4.0751205163442307e-02,4.8177237236775122e-05,4.3000377557793944e-03,3.3930547326781624e-03,1.7045142921995899e-03,1.1318451199644608e-11,-5.3751148129481190e-04,-4.0751205163442307e-02,-4.3306840687087207e-05,-4.2891358624899930e-03,-3.3930547326781624e-03,-1.7045142921995899e-03,-1.1318451199644608e-11,4.7162225214681080e-04,4.0342320106319281e-02,4.8177237236775122e-05,4.3000377557793944e-03,3.3796025028149240e-03,1.6646023185919589e-03,1.1273576624909756e-11,1.4864929233063040e-04,1.3442742612658935e-02,1.3385876973132945e-05,1.4265549461343762e-03,1.1000119588518834e-03,5.7000000000000063e-04,3.6693873389375883e-12,1.6625160767228387e-06,1.8870080201306954e-04,1.6625160767228387e-06,1.8870080201306954e-04,1.4448928663150299e-08,1.6399988337800806e-06,1.4448928663150299e-08,1.6399988337800806e-06,1.3291066726978175e-02,-6.6683854794882735e-01,1.2401037233772587e-02,-8.6407395205243720e-01
9.2023895115418506e-03,       D11,     3,      DRIF,1.7492372411761882e-04,1.6629428827401157e-06,9.0291707735748270e-11,6.3026724294611137e-09,-3.9767867955743286e-09,1.2689082945461453e-22,-1.3265647858329063e-17,1.3442742612658935e-02,7.4696461247234604e-09,7.0338242426566066e-07,-1.6542905030067604e-07,9.1086746774175251e-21,-5.5183331988419416e-16,1.6580845871384550e-05,1.8727411469203778e-08,-4.4165972015068881e-11,-3.5084286655007879e-23,-1.4732751890946798e-19,1.4265549461343762e-03,-4.9639645725557769e-09,-1.9594095531478509e-21,-1.6558647523620167e-17,1.1000181319343611e-03,-1.2665824298936151e-12,4.0364152574801869e-15,5.7000000000000063e-04,-4.9987106449439990e-21,3.6694079309242904e-12,6.2889441064966755e-04,4.0751205163442307e-02,5.7395075396199804e-05,4.3000377557793944e-03,3.3931842698835942e-03,1.7045142921995899e-03,1.1318882888064980e-11,-6.2889441064966755e-04,-4.0751205163442307e-02,-5.3808493918762644e-05,-4.2891358624899930e-03,-3.3931842698835942e-03,-1.7045142921995899e-03,-1.1318882888064980e-11,5.6434160464577160e-04,4.0342320106319281e-02,5.7395075396199804e-05,4.3000377557793944e-03,3.3793259723605921e-03,1.6646023185919589e-03,1.1272653732092747e-11,1.7492372411761882e-04,1.3442742612658935e-02,1.6580845871384550e-05,1.4265549461343762e-03,1.1000181319343611e-03,5.7000000000000063e-04,3.6694079309242904e-12,1.6625160767228383e-06,1.8870080201306951e-04,1.6625160767228383e-06,1.8870080201306951e-04,1.4448928663150296e-08,1.6399988337800802e-06,1.4448928663150296e-08,1.6399988337800802e-06,1.8404820072171809e-02,-1.0002567229413617e+00,1.9027324185755125e-02,-1.2961107294387213e+00
1.2269852682055800e-02,       D11,     4,      DRIF,2.0615692154349712e-04,2.2172559589367922e-06,1.3915614523215569e-10,8.4602721106828457e-09,-4.4825285333479665e-09,1.5473571410661956e-22,-1.4952686147742301e-17,1.3442742612658935e-02,9.6272458059451916e-09,7.0338242426566066e-07,-1.6535560071222153e-07,9.1086746774175251e-21,-5.5158830885115580e-16,2.0222865330689994e-05,2.4969880045515536e-08,-5.9443557381472740e-11,-4.1094498267756925e-23,-1.9829004035879823e-19,1.4265549461343762e-03,-4.9668894765892545e-09,-1.9594095531478509e-21,-1.6568404326838579e-17,1.1000244341183129e-03,-1.6887765732307821e-12,4.0364615081816920e-15,5.7000000000000063e-04,-6.6651173277329926e-21,3.6694289535645412e-12,7.2027734000452320e-04,4.0751205163442307e-02,6.6612913555624478e-05,4.3000377557793944e-03,3.3933138070890261e-03,1.7045142921995899e-03,1.1319314576485353e-11,-7.2027734000452320e-04,-4.0751205163442307e-02,-6.4310147150438074e-05,-4.2891358624899930e-03,-3.3933138070890261e-03,-1.7045142921995899e-03,-1.1319314576485353e-11,6.6098494165648769e-04,4.0342320106319281e-02,6.6612913555624478e-05,4.3000377557793944e-03,3.3790494419062601e-03,1.6646023185919589e-03,1.1271730839275751e-11,2.0615692154349712e-04,1.3442742612658935e-02,2.0222865330689994e-05,1.4265549461343762e-03,1.1000244341183129e-03,5.7000000000000063e-04,3.6694289535645412e-12,1.6625160767228383e-06,1.8870080201306951e-04,1.6625160767228383e-06,1.8870080201306951e-04,1.4448928663150301e-08,1.6399988337800808e-06,1.4448928663150301e-08,1.6399988337800808e-06,2.5564069361704588e-02,-1.3336748979338957e+00,2.8304124943617576e-02,-1.7281475068250043e+00
1.5337315852569750e-02,       D11,     5,      DRIF,2.4042402798751548e-04,2.7715690351334690e-06,2.0125729784628370e-10,1.0617871791904577e-08,-4.9878196633066652e-09,1.8254486455616232e-22,-1.6638221312515141e-17,1.3442742612658935e-02,1.1784845487166923e-08,7.0338242426566066e-07,-1.6528215112376758e-07,9.1086746774175251e-21,-5.5134329781811901e-16,2.4110188706389058e-05,3.1212348621827295e-08,-7.4739086818677139e-11,-4.7083472018278672e-23,-2.4931241907720188e-19,1.4265549461343762e-03,-4.9698143806227651e-09,-1.9594095531478509e-21,-1.6578161130057318e-17,1.1000308654015205e-03,-2.1109707165722052e-12,4.0365087065954302e-15,5.7000000000000063e-04,-8.3315240105153191e-21,3.6694504068509414e-12,8.1166026935937884e-04,4.0751205163442307e-02,7.7501861865036427e-05,4.3000377557793944e-03,3.3934433442944605e-03,1.7045142921995899e-03,1.1319746264905724e-11,-8.1166026935937884e-04,-4.0751205163442307e-02,-7.5647285044734875e-05,-4.2891358624899930e-03,-3.3934433442944605e-03,-1.7045142921995899e-03,-1.1319746264905724e-11,7.8276683966322811e-04,4.0342320106319281e-02,7.7501861865036427e-05,4.3000377557793944e-03,3.3787729114519247e-03,1.6646023185919589e-03,1.1270807946458749e-11,2.4042402798751548e-04,1.3442742612658935e-02,2.4110188706389058e-05,1.4265549461343762e-03,1.1000308654015205e-03,5.7000000000000063e-04,3.6694504068509414e-12,1.6625160767228383e-06,1.8870080201306951e-04,1.6625160767228383e-06,1.8870080201306951e-04,1.4448928663150295e-08,1.6399988337800799e-06,1.4448928663150295e-08,1.6399988337800799e-06,3.4768814595576521e-02,-1.6670930729264299e+00,4.0231439507359960e-02,-2.1601842842112888e+00
1.8404779023083701e-02,       D11,     6,      DRIF,2.7659974703445918e-04,3.3258821113301453e-06,2.7659516557813232e-10,1.2775471473126310e-08,-5.4926601854504133e-09,2.1118119561825810e-22,-1.8322253352647529e-17,1.3442742612658935e-02,1.3942445168388656e-08,7.0338242426566066e-07,-1.6520870153531332e-07,9.1086746774175251e-21,-5.5109828678508133e-16,2.8141343280554529e-05,3.7454817198139050e-08,-9.0052560326681703e-11,-5.3093034811234744e-23,-3.0039465506467786e-19,1.4265549461343762e-03,-4.9727392846562775e-09,-1.9594095531478509e-21,-1.6587917933276115e-17,1.1000374257817184e-03,-2.5331648599133639e-12,4.0365568527213927e-15,5.7000000000000063e-04,-9.9979306932039296e-21,3.6694722907759331e-12,9.0964414581851832e-04,4.0751205163442307e-02,8.9977367550225670e-05,4.3000377557793944e-03,3.3935728814998914e-03,1.7045142921995899e-03,1.1320177953326094e-11,-9.0964414581851832e-04,-4.0751205163442307e-02,-8.8485025260012808e-05,-4.2891358624899930e-03,-3.3935728814998914e-03,-1.7045142921995899e-03,-1.1320177953326094e-11,9.0454873766996854e-04,4.0342320106319281e-02,8.9977367550225670e-05,4.3000377557793944e-03,3.3784963809975928e-03,1.6646023185919589e-03,1.1269885053641740e-11,2.7659974703445918e-04,1.3442742612658935e-02,2.8141343280554529e-05,1.4265549461343762e-03,1.1000374257817184e-03,5.7000000000000063e-04,3.6694722907759331e-12,1.6625160767228383e-06,1.8870080201306951e-04,1.6625160767228383e-06,1.8870080201306951e-04,1.4448928663150301e-08,1.6399988337800808e-06,1.4448928663150301e-08,1.6399988337800808e-06,4.6019055773787586e-02,-2.0005112479189640e+00,5.4809267876982225e-02,-2.5922210615975714e+00
2.1472242193597651e-02,       D11,     7,      DRIF,3.1402515309708428e-04,3.8801951875268216e-06,3.6516974842770157e-10,1.4933071154348043e-08,-5.9970500997792182e-09,2.3892814208573687e-22,-2.0004782268139584e-17,1.3442742612658935e-02,1.6100044849610388e-08,7.0338242426566066e-07,-1.6513525194685915e-07,9.1086746774175251e-21,-5.5085327575204691e-16,3.2262459433716247e-05,4.3697285774450812e-08,-1.0538397790548695e-10,-5.9114514174890409e-23,-3.5153674832121755e-19,1.4265549461343762e-03,-4.9756641886898071e-09,-1.9594095531478509e-21,-1.6597674736494521e-17,1.1000441152565978e-03,-2.9553590032568624e-12,4.0366059465595866e-15,5.7000000000000063e-04,-1.1664337375968271e-20,3.6694946053318150e-12,1.0263306356767090e-03,4.0751205163442307e-02,1.0245287323541491e-04,4.3000377557793944e-03,3.3937024187053223e-03,1.7045142921995899e-03,1.1320609641746470e-11,-1.0126693539609358e-03,-4.0751205163442307e-02,-1.0132276547529074e-04,-4.2891358624899930e-03,-3.3937024187053223e-03,-1.7045142921995899e-03,-1.1320609641746470e-11,1.0263306356767090e-03,4.0342320106319281e-02,1.0245287323541491e-04,4.3000377557793944e-03,3.3782198505432591e-03,1.6646023185919589e-03,1.1268962160824732e-11,3.1402515309708428e-04,1.3442742612658935e-02,3.2262459433716247e-05,1.4265549461343762e-03,1.1000441152565978e-03,5.7000000000000063e-04,3.6694946053318150e-12,1.6625160767228383e-06,1.8870080201306951e-04,1.6625160767228383e-06,1.8870080201306951e-04,1.4448928663150288e-08,1.6399988337800793e-06,1.4448928663150288e-08,1.6399988337800793e-06,5.9314792896337808e-02,-2.3339294229114982e+00,7.2037610052484505e-02,-3.0242578389838579e+00
2.4539705364111600e-02,       D11,     8,      DRIF,3.5230220463134033e-04,4.4345082637234979e-06,4.6698104639499148e-10,1.7090670835569774e-08,-6.5009894062930790e-09,2.6677104150427175e-22,-2.1685808058991125e-17,1.3442742612658935e-02,1.8257644530832123e-08,7.0338242426566066e-07,-1.6506180235840494e-07,9.1086746774175251e-21,-5.5060826471900854e-16,3.6443030344528373e-05,4.9939754350762567e-08,-1.2073333955509237e-10,-6.5146418599203655e-23,-4.0273869884683146e-19,1.4265549461343762e-03,-4.9785890927233368e-09,-1.9594095531478509e-21,-1.6607431539713229e-17,1.1000509338238034e-03,-3.3775531466008375e-12,4.0366559881100103e-15,5.7000000000000063e-04,-1.3330744058821991e-20,3.6695173505107319e-12,1.1481125336834494e-03,4.0751205163442307e-02,1.1492837892060416e-04,4.3000377557793944e-03,3.3938319559107533e-03,1.7045142921995899e-03,1.1321041330166847e-11,-1.1156945621033532e-03,-4.0751205163442307e-02,-1.1416050569056868e-04,-4.2891358624899930e-03,-3.3938319559107533e-03,-1.7045142921995899e-03,-1.1321041330166847e-11,1.1481125336834494e-03,4.0342320106319281e-02,1.1492837892060416e-04,4.3000377557793944e-03,3.3779433200889254e-03,1.6646023185919589e-03,1.1268039268007710e-11,3.5230220463134033e-04,1.3442742612658935e-02,3.6443030344528373e-05,1.4265549461343762e-03,1.1000509338238034e-03,5.7000000000000063e-04,3.6695173505107319e-12,1.6625160767228402e-06,1.8870080201306973e-04,1.6625160767228402e-06,1.8870080201306973e-04,1.4448928663150316e-08,1.6399988337800825e-06,1.4448928663150316e-08,1.6399988337800825e-06,7.4656025963227096e-02,-2.6673475979040289e+00,9.1916466033866467e-02,-3.4562946163701347e+00
2.7607168534625550e-02,       D11,     9,      DRIF,3.9118098099331672e-04,4.9888213399201751e-06,5.8202905948000186e-10,1.9248270516791505e-08,-7.0044781049919924e-09,2.9507385334338615e-22,-2.3365330725202281e-17,1.3442742612658935e-02,2.0415244212053854e-08,7.0338242426566066e-07,-1.6498835276995081e-07,9.1086746774175251e-21,-5.5036325368597175e-16,4.0664723257070109e-05,5.6182222927074323e-08,-1.3610064527549807e-10,-7.1099068781076669e-23,-4.5400050664152097e-19,1.4265549461343762e-03,-4.9815139967568640e-09,-1.9594095531478509e-21,-1.6617188342932073e-17,1.1000578814809349e-03,-3.7997472899438065e-12,4.0367069773726631e-15,5.7000000000000063e-04,-1.4997150741549137e-20,3.6695405263046739e-12,1.2698944316901898e-03,4.0751205163442307e-02,1.2740388460579340e-04,4.3000377557793944e-03,3.3939614931161807e-03,1.7045142921995899e-03,1.1321473018587185e-11,-1.2187197702457706e-03,-4.0751205163442307e-02,-1.2699824590584662e-04,-4.2891358624899930e-03,-3.3939614931161807e-03,-1.7045142921995899e-03,-1.1321473018587185e-11,1.2698944316901898e-03,4.0342320106319281e-02,1.2740388460579340e-04,4.3000377557793944e-03,3.3776667896345952e-03,1.6646023185919589e-03,1.1267116375190714e-11,3.9118098099331672e-04,1.3442742612658935e-02,4.0664723257070109e-05,1.4265549461343762e-03,1.1000578814809349e-03,5.7000000000000063e-04,3.6695405263046739e-12,1.6625160767228391e-06,1.8870080201306960e-04,1.6625160767228391e-06,1.8870080201306960e-04,1.4448928663150316e-08,1.6399988337800825e-06,1.4448928663150316e-08,1.6399988337800825e-06,9.2042754974455659e-02,-3.0007657728965649e+00,1.1444583582112847e-01,-3.8883313937564177e+00
