s,ElementName,ElementOccurence,ElementType,s1,s12,s13,s14,s15,s16,s17,s2,s23,s24,s25,s26,s27,s3,s34,s35,s36,s37,s4,s45,s46,s47,s5,s56,s57,s6,s67,s7,ma1,ma2,ma3,ma4,ma5,ma6,ma7,minimum1,minimum2,minimum3,minimum4,minimum5,minimum6,minimum7,maximum1,maximum2,maximum3,maximum4,maximum5,maximum6,maximum7,Sx,Sxp,Sy,Syp,Ss,Sdelta,St,ex,enx,ecx,ecnx,ey,eny,ecy,ecny,betaxBeam,alphaxBeam,betayBeam,alphayBeam
0.0000000000000000e+00,     _BEG_,     1,      MARK,1.8458554369050262e-03,4.4793032614786964e-07,-3.4984823264176193e-09,8.4292953800003515e-09,-1.7944248151310677e-09,-4.4112933240003409e-09,-nan,9.2561089900104212e-04,2.9389334141666841e-07,2.1075808795852579e-07,6.5451248616532176e-10,1.9586289855334039e-09,-nan,3.3914683568502842e-04,7.9803856312413662e-08,7.8524133265103363e-10,1.1016381212792460e-09,-nan,2.3905554185978521e-04,3.7235810904566069e-10,7.6550174021830216e-10,-nan,6.0003244918395307e-04,-1.0622481511446690e-07,-nan,1.8513005540259312e-03,-nan,-nan,4.9556359881570604e-03,1.9216899911392740e-03,1.0233430608351851e-03,6.3738297610217481e-04,1.3254132838778081e-03,1.0000000000000000e+00,0.0000000000000000e+00,-4.9556359881570604e-03,-1.9216899911392740e-03,-1.0233430608351851e-03,-6.3738297610217481e-04,-1.3254132838778081e-03,-1.0000000000000000e+00,1.7976931348623157e+308,4.9322730746073429e-03,1.9193090083999549e-03,1.0146370325213670e-03,6.3500056698681420e-04,1.2266344072210131e-03,1.0036696116299525e-02,-1.7976931348623157e+308,1.8458554369050262e-03,9.2561089900104212e-04,3.3914683568502842e-04,2.3905554185978521e-04,6.0003244918395307e-04,1.8513005540259312e-03,-nan,1.6487815854783055e-06,1.8870075360771779e-04,1.6487782689115236e-06,1.8870037403127379e-04,1.4299961026613117e-08,1.6366106014582211e-06,1.4299939013326807e-08,1.6366080820682954e-06,2.0664856399571248e+00,-2.7167561311545940e-01,8.0434064753356811e+00,-5.5806958465739775e+00
0.0000000000000000e+00,        W1,     1,     WATCH,1.8458554369050262e-03,4.4793032614786964e-07,-3.4984823264176193e-09,8.4292953800003515e-09,-1.7944248151310677e-09,-4.4112933240003409e-09,-nan,9.2561089900104212e-04,2.9389334141666841e-07,2.1075808795852579e-07,6.5451248616532176e-10,1.9586289855334039e-09,-nan,3.3914683568502842e-04,7.9803856312413662e-08,7.8524133265103363e-10,1.1016381212792460e-09,-nan,2.3905554185978521e-04,3.7235810904566069e-10,7.6550174021830216e-10,-nan,6.0003244918395307e-04,-1.0622481511446690e-07,-nan,1.8513005540259312e-03,-nan,-nan,4.9556359881570604e-03,1.9216899911392740e-03,1.0233430608351851e-03,6.3738297610217481e-04,1.3254132838778081e-03,1.0000000000000000e+00,0.0000000000000000e+00,-4.9556359881570604e-03,-1.9216899911392740e-03,-1.0233430608351851e-03,-6.3738297610217481e-04,-1.3254132838778081e-03,-1.0000000000000000e+00,1.7976931348623157e+308,4.9322730746073429e-03,1.9193090083999549e-03,1.0146370325213670e-03,6.3500056698681420e-04,1.2266344072210131e-03,1.0036696116299525e-02,-1.7976931348623157e+308,1.8458554369050262e-03,9.2561089900104212e-04,3.3914683568502842e-04,2.3905554185978521e-04,6.0003244918395307e-04,1.8513005540259312e-03,-nan,1.6487815854783055e-06,1.8870075360771779e-04,1.6487782689115236e-06,1.8870037403127379e-04,1.4299961026613117e-08,1.6366106014582211e-06,1.4299939013326807e-08,1.6366080820682954e-06,2.0664856399571248e+00,-2.7167561311545940e-01,8.0434064753356811e+00,-5.5806958465739775e+00
5.4100000000000007e-03,        D1,     1,      DRIF,1.8471745926380318e-03,4.5256537359952053e-07,-1.8567483725534619e-09,9.5694966358559773e-09,-1.7908957766787771e-09,-4.4006971411886068e-09,-nan,9.2561089900104212e-04,2.9503354267252404e-07,2.1075808795852579e-07,6.5449739664850638e-10,1.9586289855334039e-09,-nan,3.4041992667988372e-04,8.0113024569241523e-08,7.8725035427267433e-10,1.1057794856938273e-09,-nan,2.3905554185978521e-04,3.7235435475933984e-10,7.6550174021830216e-10,-nan,6.0003266735719329e-04,-1.0622478093529734e-07,-nan,1.8513005540259312e-03,-nan,-nan,4.9624675665769875e-03,1.9216899911392740e-03,1.0263935685632336e-03,6.3738297610217481e-04,1.3254154893279548e-03,1.0000000000000000e+00,0.0000000000000000e+00,-4.9624675665769875e-03,-1.9216899911392740e-03,-1.0263935685632336e-03,-6.3738297610217481e-04,-1.3254154893279548e-03,-1.0000000000000000e+00,1.7976931348623157e+308,4.9386507884295258e-03,1.9193090083999549e-03,1.0177581108171507e-03,6.3500056698681420e-04,1.2266320728337565e-03,1.0036696116299525e-02,-1.7976931348623157e+308,1.8471745926380318e-03,9.2561089900104212e-04,3.4041992667988372e-04,2.3905554185978521e-04,6.0003266735719329e-04,1.8513005540259312e-03,-nan,1.6487815854783057e-06,1.8870075360771782e-04,1.6487782689115239e-06,1.8870037403127381e-04,1.4299961026613143e-08,1.6366106014582240e-06,1.4299939013326835e-08,1.6366080820682986e-06,2.0694403786696678e+00,-2.7448681064491381e-01,8.1039065695982941e+00,-5.6023160319154872e+00
1.0820000000000001e-02,        D1,     2,      DRIF,1.8485063723548642e-03,4.5720042105117141e-07,-2.0267744110094688e-10,1.0709697891711600e-08,-1.7873669014950577e-09,-4.3901009583768670e-09,-nan,9.2561089900104212e-04,2.9617374392837962e-07,2.1075808795852579e-07,6.5448230713169048e-10,1.9586289855334039e-09,-nan,3.4169316938862862e-04,8.0422192826069397e-08,7.8925933527293657e-10,1.1099208501084083e-09,-nan,2.3905554185978521e-04,3.7235060047301889e-10,7.6550174021830216e-10,-nan,6.0003288554068268e-04,-1.0622474675612780e-07,-nan,1.8513005540259312e-03,-nan,-nan,4.9692991449969146e-03,1.9216899911392740e-03,1.0294440762912821e-03,6.3738297610217481e-04,1.3254176947781037e-03,1.0000000000000000e+00,0.0000000000000000e+00,-4.9692991449969146e-03,-1.9216899911392740e-03,-1.0294440762912821e-03,-6.3738297610217481e-04,-1.3254176947781037e-03,-1.0000000000000000e+00,1.7976931348623157e+308,4.9450285022517087e-03,1.9193090083999549e-03,1.0208791891129344e-03,6.3500056698681420e-04,1.2266297384464983e-03,1.0036696116299525e-02,-1.7976931348623157e+308,1.8485063723548642e-03,9.2561089900104212e-04,3.4169316938862862e-04,2.3905554185978521e-04,6.0003288554068268e-04,1.8513005540259312e-03,-nan,1.6487815854783057e-06,1.8870075360771782e-04,1.6487782689115239e-06,1.8870037403127381e-04,1.4299961026613117e-08,1.6366106014582211e-06,1.4299939013326807e-08,1.6366080820682954e-06,2.0724255345394806e+00,-2.7729800817436828e-01,8.1646405942663325e+00,-5.6239362172570200e+00
1.6230000000000001e-02,        D1,     3,      DRIF,1.8498507487900277e-03,4.6183546850282230e-07,1.4637304679399258e-09,1.1849899147567226e-08,-1.7838381895799088e-09,-4.3795047755651305e-09,-nan,9.2561089900104212e-04,2.9731394518423525e-07,2.1075808795852579e-07,6.5446721761487468e-10,1.9586289855334039e-09,-nan,3.4296656212157698e-04,8.0731361082897258e-08,7.9126827565182108e-10,1.1140622145229889e-09,-nan,2.3905554185978521e-04,3.7234684618669809e-10,7.6550174021830216e-10,-nan,6.0003310373442104e-04,-1.0622471257695824e-07,-nan,1.8513005540259312e-03,-nan,-nan,4.9761307234168417e-03,1.9216899911392740e-03,1.0324945840193306e-03,6.3738297610217481e-04,1.3254199002282526e-03,1.0000000000000000e+00,0.0000000000000000e+00,-4.9761307234168417e-03,-1.9216899911392740e-03,-1.0324945840193306e-03,-6.3738297610217481e-04,-1.3254199002282526e-03,-1.0000000000000000e+00,1.7976931348623157e+308,4.9514062160738916e-03,1.9193090083999549e-03,1.0240002674087182e-03,6.3500056698681420e-04,1.2266274040592419e-03,1.0036696116299525e-02,-1.7976931348623157e+308,1.8498507487900277e-03,9.2561089900104212e-04,3.4296656212157698e-04,2.3905554185978521e-04,6.0003310373442104e-04,1.8513005540259312e-03,-nan,1.6487815854783057e-06,1.8870075360771782e-04,1.6487782689115239e-06,1.8870037403127381e-04,1.4299961026613117e-08,1.6366106014582211e-06,1.4299939013326807e-08,1.6366080820682954e-06,2.0754411075665615e+00,-2.8010920570382269e-01,8.2256085493397499e+00,-5.6455564025985403e+00
2.1640000000000003e-02,        D1,     4,      DRIF,1.8512076944997122e-03,4.6647051595447318e-07,3.1424753545691561e-09,1.2990100403422850e-08,-1.7803096409333338e-09,-4.3689085927533965e-09,-nan,9.2561089900104212e-04,2.9845414644009088e-07,2.1075808795852579e-07,6.5445212809806065e-10,1.9586289855334039e-09,-nan,3.4424010321384686e-04,8.1040529339725132e-08,7.9327717540932899e-10,1.1182035789375702e-09,-nan,2.3905554185978521e-04,3.7234309190037791e-10,7.6550174021830216e-10,-nan,6.0003332193840880e-04,-1.0622467839778873e-07,-nan,1.8513005540259312e-03,-nan,-nan,4.9829623018367688e-03,1.9216899911392740e-03,1.0355450917473791e-03,6.3738297610217481e-04,1.3254221056783963e-03,1.0000000000000000e+00,0.0000000000000000e+00,-4.9829623018367688e-03,-1.9216899911392740e-03,-1.0355450917473791e-03,-6.3738297610217481e-04,-1.3254221056783963e-03,-1.0000000000000000e+00,1.7976931348623157e+308,4.9577839298960745e-03,1.9193090083999549e-03,1.0271213457045019e-03,6.3500056698681420e-04,1.2266250696719889e-03,1.0036696116299525e-02,-1.7976931348623157e+308,1.8512076944997122e-03,9.2561089900104212e-04,3.4424010321384686e-04,2.3905554185978521e-04,6.0003332193840880e-04,1.8513005540259312e-03,-nan,1.6487815854783055e-06,1.8870075360771779e-04,1.6487782689115236e-06,1.8870037403127379e-04,1.4299961026613088e-08,1.6366106014582179e-06,1.4299939013326781e-08,1.6366080820682923e-06,2.0784870977509113e+00,-2.8292040323327722e-01,8.2868104348185803e+00,-5.6671765879400722e+00
2.7050000000000005e-02,        D1,     5,      DRIF,1.8525771818643025e-03,4.7110556340612401e-07,4.8335572187867449e-09,1.4130301659278476e-08,-1.7767812555553284e-09,-4.3583124099416600e-09,-nan,9.2561089900104212e-04,2.9959434769594651e-07,2.1075808795852579e-07,6.5443703858124568e-10,1.9586289855334039e-09,-nan,3.4551379102491005e-04,8.1349697596552993e-08,7.9528603454545895e-10,1.1223449433521512e-09,-nan,2.3905554185978521e-04,3.7233933761405737e-10,7.6550174021830216e-10,-nan,6.0003354015264541e-04,-1.0622464421861917e-07,-nan,1.8513005540259312e-03,-nan,-nan,4.9897938802566958e-03,1.9216899911392740e-03,1.0385955994754276e-03,6.3738297610217481e-04,1.3254243111285417e-03,1.0000000000000000e+00,0.0000000000000000e+00,-4.9897938802566958e-03,-1.9216899911392740e-03,-1.0385955994754276e-03,-6.3738297610217481e-04,-1.3254243111285417e-03,-1.0000000000000000e+00,1.7976931348623157e+308,4.9641616437182574e-03,1.9193090083999549e-03,1.0302424240002856e-03,6.3500056698681420e-04,1.2266227352847325e-03,1.0036696116299525e-02,-1.7976931348623157e+308,1.8525771818643025e-03,9.2561089900104212e-04,3.4551379102491005e-04,2.3905554185978521e-04,6.0003354015264541e-04,1.8513005540259312e-03,-nan,1.6487815854783057e-06,1.8870075360771782e-04,1.6487782689115239e-06,1.8870037403127381e-04,1.4299961026613143e-08,1.6366106014582240e-06,1.4299939013326835e-08,1.6366080820682986e-06,2.0815635050925296e+00,-2.8573160076273163e-01,8.3482462507027577e+00,-5.6887967732815712e+00
3.2460000000000003e-02,        D1,     6,      DRIF,1.8539591830908923e-03,4.7574061085777490e-07,6.5369760605926912e-09,1.5270502915134100e-08,-1.7732530334458828e-09,-4.3477162271299243e-09,-nan,9.2561089900104212e-04,3.0073454895180214e-07,2.1075808795852579e-07,6.5442194906443495e-10,1.9586289855334039e-09,-nan,3.4678762393815227e-04,8.1658865853380867e-08,7.9729485306021107e-10,1.1264863077667323e-09,-nan,2.3905554185978521e-04,3.7233558332773756e-10,7.6550174021830216e-10,-nan,6.0003375837713098e-04,-1.0622461003944962e-07,-nan,1.8513005540259312e-03,-nan,-nan,4.9966254586766229e-03,1.9216899911392740e-03,1.0416461072034762e-03,6.3738297610217481e-04,1.3254265165786872e-03,1.0000000000000000e+00,0.0000000000000000e+00,-4.9966254586766229e-03,-1.9216899911392740e-03,-1.0416461072034762e-03,-6.3738297610217481e-04,-1.3254265165786872e-03,-1.0000000000000000e+00,1.7976931348623157e+308,4.9705393575404403e-03,1.9193090083999549e-03,1.0333635022960694e-03,6.3500056698681420e-04,1.2266204008974727e-03,1.0036696116299525e-02,-1.7976931348623157e+308,1.8539591830908923e-03,9.2561089900104212e-04,3.4678762393815227e-04,2.3905554185978521e-04,6.0003375837713098e-04,1.8513005540259312e-03,-nan,1.6487815854783055e-06,1.8870075360771779e-04,1.6487782689115236e-06,1.8870037403127379e-04,1.4299961026613034e-08,1.6366106014582115e-06,1.4299939013326724e-08,1.6366080820682859e-06,2.0846703295914168e+00,-2.8854279829218610e-01,8.4099159969924262e+00,-5.7104169586231368e+00
3.7870000000000001e-02,        D1,     7,      DRIF,1.8553536702158012e-03,4.8037565830942589e-07,8.2527318799869938e-09,1.6410704170989723e-08,-1.7697249746050170e-09,-4.3371200443181895e-09,-nan,9.2561089900104212e-04,3.0187475020765776e-07,2.1075808795852579e-07,6.5440685954762256e-10,1.9586289855334039e-09,-nan,3.4806160036044250e-04,8.1968034110208728e-08,7.9930363095358504e-10,1.1306276721813131e-09,-nan,2.3905554185978521e-04,3.7233182904141759e-10,7.6550174021830216e-10,-nan,6.0003397661186563e-04,-1.0622457586028009e-07,-nan,1.8513005540259312e-03,-nan,-nan,5.0034570370965500e-03,1.9216899911392740e-03,1.0446966149315247e-03,6.3738297610217481e-04,1.3254287220288360e-03,1.0000000000000000e+00,0.0000000000000000e+00,-5.0034570370965500e-03,-1.9216899911392740e-03,-1.0446966149315247e-03,-6.3738297610217481e-04,-1.3254287220288360e-03,-1.0000000000000000e+00,1.7976931348623157e+308,4.9769170713626232e-03,1.9193090083999549e-03,1.0364845805918531e-03,6.3500056698681420e-04,1.2266180665102197e-03,1.0036696116299525e-02,-1.7976931348623157e+308,1.8553536702158012e-03,9.2561089900104212e-04,3.4806160036044250e-04,2.3905554185978521e-04,6.0003397661186563e-04,1.8513005540259312e-03,-nan,1.6487815854783057e-06,1.8870075360771782e-04,1.6487782689115239e-06,1.8870037403127381e-04,1.4299961026613117e-08,1.6366106014582211e-06,1.4299939013326807e-08,1.6366080820682954e-06,2.0878075712475725e+00,-2.9135399582164062e-01,8.4718196736873796e+00,-5.7320371439646243e+00
4.3279999999999999e-02,        D1,     8,      DRIF,1.8567606151070914e-03,4.8501070576107677e-07,9.9808246769696578e-09,1.7550905426845348e-08,-1.7661970790327231e-09,-4.3265238615064538e-09,-nan,9.2561089900104212e-04,3.0301495146351339e-07,2.1075808795852579e-07,6.5439177003080987e-10,1.9586289855334039e-09,-nan,3.4933571872171082e-04,8.2277202367036589e-08,8.0131236822558096e-10,1.1347690365958942e-09,-nan,2.3905554185978521e-04,3.7232807475509762e-10,7.6550174021830216e-10,-nan,6.0003419485684924e-04,-1.0622454168111052e-07,-nan,1.8513005540259312e-03,-nan,-nan,5.0102886155164771e-03,1.9216899911392740e-03,1.0477471226595732e-03,6.3738297610217481e-04,1.3254309274789919e-03,1.0000000000000000e+00,0.0000000000000000e+00,-5.0102886155164771e-03,-1.9216899911392740e-03,-1.0477471226595732e-03,-6.3738297610217481e-04,-1.3254309274789919e-03,-1.0000000000000000e+00,1.7976931348623157e+308,4.9832947851848062e-03,1.9193090083999549e-03,1.0396056588876368e-03,6.3500056698681420e-04,1.2266157321229598e-03,1.0036696116299525e-02,-1.7976931348623157e+308,1.8567606151070914e-03,9.2561089900104212e-04,3.4933571872171082e-04,2.3905554185978521e-04,6.0003419485684924e-04,1.8513005540259312e-03,-nan,1.6487815854783055e-06,1.8870075360771779e-04,1.6487782689115236e-06,1.8870037403127379e-04,1.4299961026613143e-08,1.6366106014582240e-06,1.4299939013326835e-08,1.6366080820682986e-06,2.0909752300609972e+00,-2.9416519335109503e-01,8.5339572807877548e+00,-5.7536573293061331e+00
