s,ElementName,ElementOccurence,ElementType,s1,s12,s13,s14,s15,s16,s17,s2,s23,s24,s25,s26,s27,s3,s34,s35,s36,s37,s4,s45,s46,s47,s5,s56,s57,s6,s67,s7,ma1,ma2,ma3,ma4,ma5,ma6,ma7,minimum1,minimum2,minimum3,minimum4,minimum5,minimum6,minimum7,maximum1,maximum2,maximum3,maximum4,maximum5,maximum6,maximum7,Sx,Sxp,Sy,Syp,Ss,Sdelta,St,ex,enx,ecx,ecnx,ey,eny,ecy,ecny,betaxBeam,alphaxBeam,betayBeam,alphayBeam
0.0000000000000000e+00,     _BEG_,     1,      MARK,1.2367387553498753e-04,3.6541500858649759e-12,2.3118685952849646e-11,-1.7012661420408198e-10,-2.4568579353637350e-09,4.2908836223330739e-23,-8.1955142422467657e-18,1.3442742612658935e-02,9.9684708105826339e-10,7.0338242426566066e-07,-1.6564939906603889e-07,9.1086746774175251e-21,-5.5256835298330591e-16,1.0128546890047658e-05,5.7402685003540849e-15,1.5591196593434767e-12,-1.7073421433400767e-23,5.2009018241095265e-21,1.4265549461343762e-03,-4.9551898604552996e-09,-1.9594095531478509e-21,-1.6529377113964274e-17,1.0999999999999992e-03,1.0600617334887570e-22,4.0362821916490433e-15,5.7000000000000063e-04,5.0940326055439823e-25,3.6693474469536821e-12,3.7792421849676937e-04,4.0751205163442307e-02,2.9860407643711059e-05,4.3000377557793944e-03,3.3927956582672988e-03,1.7045142921995899e-03,1.1317587822803868e-11,-3.7792421849676937e-04,-4.0751205163442307e-02,-2.9860407643711059e-05,-4.2891358624899930e-03,-3.3927956582672988e-03,-1.7045142921995899e-03,-1.1317587822803868e-11,3.6558418445151159e-04,4.0342320106319281e-02,2.9741560917925760e-05,4.3000377557793944e-03,3.3801555637235879e-03,1.6646023185919589e-03,1.1275422410543757e-11,1.2367387553498753e-04,1.3442742612658935e-02,1.0128546890047658e-05,1.4265549461343762e-03,1.0999999999999992e-03,5.7000000000000063e-04,3.6693474469536821e-12,1.6625160767228385e-06,1.8870080201306954e-04,1.6625160767228385e-06,1.8870080201306954e-04,1.4448928663150298e-08,1.6399988337800804e-06,1.4448928663150298e-08,1.6399988337800804e-06,9.2000478696083535e-03,-2.1979637592846970e-06,7.1000047474472716e-03,-3.9727986995975209e-07
3.0000000003849395e-03,       D11,     1,      DRIF,1.3008310949432769e-04,5.4212564107023630e-07,3.1929289173745937e-11,1.9400206588636595e-09,-2.9528037592289938e-09,7.0208443415540822e-23,-9.8498756139164627e-18,1.3442742612658935e-02,3.1069943541260054e-09,7.0338242426566066e-07,-1.6557756486522143e-07,9.1086746774175251e-21,-5.5232873051407085e-16,1.0995591283749565e-05,6.1051827840732323e-09,-1.3329622261663806e-11,-2.2945907474159731e-23,-4.4464527164810608e-20,1.4265549461343762e-03,-4.9580504366428041e-09,-1.9594095531478509e-21,-1.6538919334370027e-17,1.1000057833978729e-03,-4.1290876513436083e-13,4.0363246343525006e-15,5.7000000000000063e-04,-1.6292477514108839e-21,3.6693667390406726e-12,4.4411875369063580e-04,4.0751205163442307e-02,3.8756669802570991e-05,4.3000377557793944e-03,3.3929223465418582e-03,1.7045142921995899e-03,1.1318010017037112e-11,-4.4411875369063580e-04,-4.0751205163442307e-02,-3.4120670612022848e-05,-4.2891358624899930e-03,-3.3929223465418582e-03,-1.7045142921995899e-03,-1.1318010017037112e-11,4.0364420525596347e-04,4.0342320106319281e-02,3.8756669802570991e-05,4.3000377557793944e-03,3.3798851150443412e-03,1.6646023185919589e-03,1.1274519815044659e-11,1.3008310949432769e-04,1.3442742612658935e-02,1.0995591283749565e-05,1.4265549461343762e-03,1.1000057833978729e-03,5.7000000000000063e-04,3.6693667390406726e-12,1.6625160767228385e-06,1.8870080201306954e-04,1.6625160767228385e-06,1.8870080201306954e-04,1.4448928663150298e-08,1.6399988337800804e-06,1.4448928663150298e-08,1.6399988337800804e-06,1.0178316837133529e-02,-3.2608745783612364e-01,8.3676119176651076e-03,-4.2253532607185840e-01
6.0000000007698791e-03,       D11,     2,      DRIF,1.4765072022689617e-04,1.0842476279903865e-06,5.3400776034673227e-11,4.0501679319314013e-09,-3.4483185778892909e-09,9.7672163241281425e-23,-1.1502799250770555e-17,1.3442742612658935e-02,5.2171416271937472e-09,7.0338242426566066e-07,-1.6550573066440372e-07,9.1086746774175251e-21,-5.5208910804483588e-16,1.3260831630111792e-05,1.2210359827877964e-08,-2.8235527639798416e-11,-2.8826417166860459e-23,-9.4187209476172975e-20,1.4265549461343762e-03,-4.9609110128303012e-09,-1.9594095531478509e-21,-1.6548461554775768e-17,1.1000116902851302e-03,-8.2581753038270052e-13,4.0363679835402430e-15,5.7000000000000063e-04,-3.2590049060998744e-21,3.6693864430605386e-12,5.3349188479617099e-04,4.0751205163442307e-02,4.7771778687216223e-05,4.3000377557793944e-03,3.3930490348164171e-03,1.7045142921995899e-03,1.1318432211270356e-11,-5.3349188479617099e-04,-4.0751205163442307e-02,-4.2844911868893313e-05,-4.2891358624899930e-03,-3.3930490348164171e-03,-1.7045142921995899e-03,-1.1318432211270356e-11,4.6869649629540245e-04,4.0342320106319281e-02,4.7771778687216223e-05,4.3000377557793944e-03,3.3796146663650946e-03,1.6646023185919589e-03,1.1273617219545558e-11,1.4765072022689617e-04,1.3442742612658935e-02,1.3260831630111792e-05,1.4265549461343762e-03,1.1000116902851302e-03,5.7000000000000063e-04,3.6693864430605386e-12,1.6625160767228385e-06,1.8870080201306954e-04,1.6625160767228385e-06,1.8870080201306954e-04,1.4448928663150299e-08,1.6399988337800806e-06,1.4448928663150299e-08,1.6399988337800806e-06,1.3113097364143933e-02,-6.5217271770848784e-01,1.2170428660960174e-02,-8.4507025486384679e-01
9.0000000011548186e-03,       D11,     3,      DRIF,1.7301036649076078e-04,1.6263696149105372e-06,8.7533146535631526e-11,6.1603152049991436e-09,-3.9434023913446312e-09,1.2502470999269490e-22,-1.3154285152809071e-17,1.3442742612658935e-02,7.3272889002614886e-09,7.0338242426566066e-07,-1.6543389646358636e-07,9.1086746774175251e-21,-5.5184948557560072e-16,1.6353205974138710e-05,1.8315536871682696e-08,-4.3158596475060353e-11,-3.4711062762623953e-23,-1.4396714510997734e-19,1.4265549461343762e-03,-4.9637715890178272e-09,-1.9594095531478509e-21,-1.6558003775181630e-17,1.1000177206597819e-03,-1.2387262956347991e-12,4.0364122392122727e-15,5.7000000000000063e-04,-4.8887620608070086e-21,3.6694065590066433e-12,6.2286501590170617e-04,4.0751205163442307e-02,5.6786887571861454e-05,4.3000377557793944e-03,3.3931757230909769e-03,1.7045142921995899e-03,1.1318854405503601e-11,-6.2286501590170617e-04,-4.0751205163442307e-02,-5.3115600691471806e-05,-4.2891358624899930e-03,-3.3931757230909769e-03,-1.7045142921995899e-03,-1.1318854405503601e-11,5.5809291118707593e-04,4.0342320106319281e-02,5.6786887571861454e-05,4.3000377557793944e-03,3.3793442176858479e-03,1.6646023185919589e-03,1.1272714624046457e-11,1.7301036649076078e-04,1.3442742612658935e-02,1.6353205974138710e-05,1.4265549461343762e-03,1.1000177206597819e-03,5.7000000000000063e-04,3.6694065590066433e-12,1.6625160767228385e-06,1.8870080201306954e-04,1.6625160767228385e-06,1.8870080201306954e-04,1.4448928663150299e-08,1.6399988337800806e-06,1.4448928663150299e-08,1.6399988337800806e-06,1.8004389450639573e-02,-9.7825797758085242e-01,1.8508454977332469e-02,-1.2676051836558351e+00
1.2000000001539758e-02,       D11,     4,      DRIF,2.0326625535231328e-04,2.1684916018306877e-06,1.3432640067662085e-10,8.2704624780668850e-09,-4.4380551995950082e-09,1.5254004588865882e-22,-1.4804333320031990e-17,1.3442742612658935e-02,9.4374361733292309e-09,7.0338242426566066e-07,-1.6536206226276869e-07,9.1086746774175251e-21,-5.5160986310636605e-16,1.9890603259091147e-05,2.4420713915487429e-08,-5.8098828767449487e-11,-4.0582556186647859e-23,-1.9380433406622448e-19,1.4265549461343762e-03,-4.9666321652053483e-09,-1.9594095531478509e-21,-1.6567545995587466e-17,1.1000238745197972e-03,-1.6516350608739695e-12,4.0364574013685891e-15,5.7000000000000063e-04,-6.5185192154680731e-21,3.6694270868722115e-12,7.1223814700724136e-04,4.0751205163442307e-02,6.5801996456506693e-05,4.3000377557793944e-03,3.3933024113655362e-03,1.7045142921995899e-03,1.1319276599736842e-11,-7.1223814700724136e-04,-4.0751205163442307e-02,-6.3386289514050299e-05,-4.2891358624899930e-03,-3.3933024113655362e-03,-1.7045142921995899e-03,-1.1319276599736842e-11,6.5071668572284089e-04,4.0342320106319281e-02,6.5801996456506693e-05,4.3000377557793944e-03,3.3790737690066013e-03,1.6646023185919589e-03,1.1271812028547363e-11,2.0326625535231328e-04,1.3442742612658935e-02,1.9890603259091147e-05,1.4265549461343762e-03,1.1000238745197972e-03,5.7000000000000063e-04,3.6694270868722115e-12,1.6625160767228385e-06,1.8870080201306954e-04,1.6625160767228385e-06,1.8870080201306954e-04,1.4448928663150304e-08,1.6399988337800812e-06,1.4448928663150304e-08,1.6399988337800812e-06,2.4852193096620446e-02,-1.3043432374532169e+00,2.7381690866781997e-02,-1.6901401124478230e+00
1.5000000001924698e-02,       D11,     5,      DRIF,2.3654700619237304e-04,2.7106135887508381e-06,1.9378053845764118e-10,1.0380609751134626e-08,-4.9322770026404214e-09,1.7975759676410364e-22,-1.6452943752439270e-17,1.3442742612658935e-02,1.1547583446396972e-08,7.0338242426566066e-07,-1.6529022806195088e-07,9.1086746774175251e-21,-5.5137024063712872e-16,2.3674372487059864e-05,3.0525890959292159e-08,-7.3056224516965700e-11,-4.6471254967412863e-23,-2.4369877634491221e-19,1.4265549461343762e-03,-4.9694927413928545e-09,-1.9594095531478509e-21,-1.6577088215993179e-17,1.1000301518631036e-03,-2.0645438261192071e-12,4.0365034700091912e-15,5.7000000000000063e-04,-8.1482763701699215e-21,3.6694480266503311e-12,8.0161127811277655e-04,4.0751205163442307e-02,7.6129983678240902e-05,4.3000377557793944e-03,3.3934290996400947e-03,1.7045142921995899e-03,1.1319698793970086e-11,-8.0161127811277655e-04,-4.0751205163442307e-02,-7.4235573470590347e-05,-4.2891358624899930e-03,-3.3934290996400947e-03,-1.7045142921995899e-03,-1.1319698793970086e-11,7.6937500340120367e-04,4.0342320106319281e-02,7.6129983678240902e-05,4.3000377557793944e-03,3.3788033203273563e-03,1.6646023185919589e-03,1.1270909433048268e-11,2.3654700619237304e-04,1.3442742612658935e-02,2.3674372487059864e-05,1.4265549461343762e-03,1.1000301518631036e-03,5.7000000000000063e-04,3.6694480266503311e-12,1.6625160767228383e-06,1.8870080201306951e-04,1.6625160767228383e-06,1.8870080201306951e-04,1.4448928663150301e-08,1.6399988337800808e-06,1.4448928663150301e-08,1.6399988337800808e-06,3.3656508302086552e-02,-1.6304284973255814e+00,3.8790136329308757e-02,-2.1126750412398114e+00
1.8000000002309637e-02,       D11,     6,      DRIF,2.7174350706895569e-04,3.2527355756709884e-06,2.6589555987869247e-10,1.2490757024202369e-08,-5.4260678004808734e-09,2.0673030217823277e-22,-1.8100116450031017e-17,1.3442742612658935e-02,1.3657730719464714e-08,7.0338242426566066e-07,-1.6521839386113331e-07,9.1086746774175251e-21,-5.5113061816789533e-16,2.7603383661592570e-05,3.6631068003096892e-08,-8.8030783723609792e-11,-5.2369238850553771e-23,-2.9365047194604703e-19,1.4265549461343762e-03,-4.9723533175803673e-09,-1.9594095531478509e-21,-1.6586630436399213e-17,1.1000365526875871e-03,-2.4774525913640316e-12,4.0365504451340799e-15,5.7000000000000063e-04,-9.7780335248646718e-21,3.6694693783339500e-12,8.9604905419107914e-04,4.0751205163442307e-02,8.8331113726071046e-05,4.3000377557793944e-03,3.3935557879146531e-03,1.7045142921995899e-03,1.1320120988203323e-11,-8.9604905419107914e-04,-4.0751205163442307e-02,-8.6790971371039378e-05,-4.2891358624899930e-03,-3.3935557879146531e-03,-1.7045142921995899e-03,-1.1320120988203323e-11,8.8847853415553919e-04,4.0342320106319281e-02,8.8331113726071046e-05,4.3000377557793944e-03,3.3785328716481079e-03,1.6646023185919589e-03,1.1270006837549148e-11,2.7174350706895569e-04,1.3442742612658935e-02,2.7603383661592570e-05,1.4265549461343762e-03,1.1000365526875871e-03,5.7000000000000063e-04,3.6694693783339500e-12,1.6625160767228387e-06,1.8870080201306954e-04,1.6625160767228387e-06,1.8870080201306954e-04,1.4448928663150308e-08,1.6399988337800814e-06,1.4448928663150308e-08,1.6399988337800814e-06,4.4417335067037871e-02,-1.9565137571979452e+00,5.2733791364912727e-02,-2.5352099700317989e+00
2.1000000002694579e-02,       D11,     7,      DRIF,3.0820011851333680e-04,3.7948575625911391e-06,3.5067146493977484e-10,1.4600904297270111e-08,-5.9194275931163640e-09,2.3408814288556659e-22,-1.9745851412807069e-17,1.3442742612658935e-02,1.5767877992532455e-08,7.0338242426566066e-07,-1.6514655966031595e-07,9.1086746774175251e-21,-5.5089099569865760e-16,3.1623547061479726e-05,4.2736245046901625e-08,-1.0302250638738121e-10,-5.8226851149923265e-23,-3.4365942086962085e-19,1.4265549461343762e-03,-4.9752138937678916e-09,-1.9594095531478509e-21,-1.6596172656804948e-17,1.1000430769910923e-03,-2.8903613566119161e-12,4.0365983267432568e-15,5.7000000000000063e-04,-1.1407790679572437e-20,3.6694911419158789e-12,1.0075820649098747e-03,4.0751205163442307e-02,1.0053224377390119e-04,4.3000377557793944e-03,3.3936824761892151e-03,1.7045142921995899e-03,1.1320543182436600e-11,-9.9680841372892337e-04,-4.0751205163442307e-02,-9.9346369271488408e-05,-4.2891358624899930e-03,-3.3936824761892151e-03,-1.7045142921995899e-03,-1.1320543182436600e-11,1.0075820649098747e-03,4.0342320106319281e-02,1.0053224377390119e-04,4.3000377557793944e-03,3.3782624229688613e-03,1.6646023185919589e-03,1.1269104242050046e-11,3.0820011851333680e-04,1.3442742612658935e-02,3.1623547061479726e-05,1.4265549461343762e-03,1.1000430769910923e-03,5.7000000000000063e-04,3.6694911419158789e-12,1.6625160767228376e-06,1.8870080201306943e-04,1.6625160767228376e-06,1.8870080201306943e-04,1.4448928663150301e-08,1.6399988337800808e-06,1.4448928663150301e-08,1.6399988337800808e-06,5.7134673391474475e-02,-2.2825990170703112e+00,6.9212655973593967e-02,-2.9577448988237887e+00
2.4000000003079516e-02,       D11,     8,      DRIF,3.4551819690295966e-04,4.3369795495112890e-06,4.4810825364088818e-10,1.6711051570337852e-08,-6.4123563805468942e-09,2.6103371677560397e-22,-2.1390148640767625e-17,1.3442742612658935e-02,1.7878025265600198e-08,7.0338242426566066e-07,-1.6507472545949843e-07,9.1086746774175251e-21,-5.5065137322942500e-16,3.5704085623324663e-05,4.8841422090706352e-08,-1.1803139250827936e-10,-6.4159912660915261e-23,-3.9372562311563127e-19,1.4265549461343762e-03,-4.9780744699553771e-09,-1.9594095531478509e-21,-1.6605714877210467e-17,1.1000497247714220e-03,-3.3032701218593875e-12,4.0366471148367188e-15,5.7000000000000063e-04,-1.3037547834300593e-20,3.6695133173887869e-12,1.1266855956642103e-03,4.0751205163442307e-02,1.1273337382173133e-04,4.3000377557793944e-03,3.3938091644637805e-03,1.7045142921995899e-03,1.1320965376669837e-11,-1.0975677732667677e-03,-4.0751205163442307e-02,-1.1190176717193744e-04,-4.2891358624899930e-03,-3.3938091644637805e-03,-1.7045142921995899e-03,-1.1320965376669837e-11,1.1266855956642103e-03,4.0342320106319281e-02,1.1273337382173133e-04,4.3000377557793944e-03,3.3779919742896111e-03,1.6646023185919589e-03,1.1268201646550932e-11,3.4551819690295966e-04,1.3442742612658935e-02,3.5704085623324663e-05,1.4265549461343762e-03,1.1000497247714220e-03,5.7000000000000063e-04,3.6695133173887869e-12,1.6625160767228383e-06,1.8870080201306951e-04,1.6625160767228383e-06,1.8870080201306951e-04,1.4448928663150329e-08,1.6399988337800840e-06,1.4448928663150329e-08,1.6399988337800840e-06,7.1808523275396247e-02,-2.6086842769426744e+00,8.8226730155352262e-02,-3.3802798276157699e+00
2.7000000003464454e-02,       D11,     9,      DRIF,3.8344630347996345e-04,4.8791015364314397e-06,5.5820592598203257e-10,1.8821198843405595e-08,-6.9048541627724663e-09,2.8847626077766321e-22,-2.3033008133912556e-17,1.3442742612658935e-02,1.9988172538667941e-08,7.0338242426566066e-07,-1.6500289125868096e-07,9.1086746774175251e-21,-5.5041175076019004e-16,3.9826445911144307e-05,5.4946599134511085e-08,-1.3305744208630445e-10,-7.0038705953844936e-23,-4.4384907868408412e-19,1.4265549461343762e-03,-4.9809350461428635e-09,-1.9594095531478509e-21,-1.6615257097616094e-17,1.1000564960263377e-03,-3.7161788871061919e-12,4.0366968094144673e-15,5.7000000000000063e-04,-1.4667304988911447e-20,3.6695359047452086e-12,1.2457891264185460e-03,4.0751205163442307e-02,1.2493450386956147e-04,4.3000377557793944e-03,3.3939358527383424e-03,1.7045142921995899e-03,1.1321387570903100e-11,-1.1983271328046120e-03,-4.0751205163442307e-02,-1.2445716507238647e-04,-4.2891358624899930e-03,-3.3939358527383424e-03,-1.7045142921995899e-03,-1.1321387570903100e-11,1.2457891264185460e-03,4.0342320106319281e-02,1.2493450386956147e-04,4.3000377557793944e-03,3.3777215256103645e-03,1.6646023185919589e-03,1.1267299051051844e-11,3.8344630347996345e-04,1.3442742612658935e-02,3.9826445911144307e-05,1.4265549461343762e-03,1.1000564960263377e-03,5.7000000000000063e-04,3.6695359047452086e-12,1.6625160767228383e-06,1.8870080201306951e-04,1.6625160767228383e-06,1.8870080201306951e-04,1.4448928663150329e-08,1.6399988337800840e-06,1.4448928663150329e-08,1.6399988337800840e-06,8.8438884718803290e-02,-2.9347695368150388e+00,1.0977601391018790e-01,-3.8028147564077575e+00
